item_category_id,shop_id,date_block_num,item_cnt_month
40,12,12,15.0
41,12,12,22.0
49,12,12,140.0
55,12,12,68.0
56,12,12,2.0
57,12,12,3.0
58,12,12,12.0
59,12,12,2.0
60,12,12,2.0
62,12,12,15.0
63,12,12,43.0
64,12,12,6.0
65,12,12,1.0
66,12,12,20.0
67,12,12,13.0
69,12,12,3.0
72,12,12,66.0
73,12,12,53.0
75,12,12,11.0
77,12,12,1.0
2,12,13,5.0
3,12,13,151.0
5,12,13,4.0
6,12,13,2.0
9,12,13,419.0
11,12,13,4.0
12,12,13,204.0
14,12,13,2.0
15,12,13,4.0
19,12,13,98.0
20,12,13,152.0
21,12,13,3.0
22,12,13,5.0
23,12,13,55.0
25,12,13,17.0
28,12,13,67.0
29,12,13,12.0
30,12,13,64.0
35,12,13,48.0
37,12,13,55.0
38,12,13,27.0
39,12,13,5.0
40,12,13,31.0
41,12,13,29.0
43,12,13,2.0
45,12,13,1.0
49,12,13,107.0
55,12,13,50.0
56,12,13,2.0
57,12,13,7.0
58,12,13,11.0
59,12,13,2.0
60,12,13,10.0
61,12,13,3.0
62,12,13,13.0
63,12,13,44.0
64,12,13,3.0
65,12,13,1.0
66,12,13,8.0
67,12,13,19.0
69,12,13,19.0
70,12,13,29.0
72,12,13,70.0
73,12,13,64.0
75,12,13,17.0
77,12,13,2.0
2,12,14,9.0
3,12,14,41.0
5,12,14,5.0
6,12,14,8.0
9,12,14,772.0
11,12,14,2.0
12,12,14,64.0
14,12,14,3.0
19,12,14,131.0
20,12,14,244.0
22,12,14,3.0
23,12,14,69.0
25,12,14,25.0
28,12,14,44.0
29,12,14,87.0
30,12,14,111.0
35,12,14,20.0
37,12,14,65.0
38,12,14,14.0
39,12,14,2.0
40,12,14,46.0
41,12,14,12.0
43,12,14,2.0
49,12,14,123.0
55,12,14,62.0
57,12,14,2.0
58,12,14,9.0
59,12,14,1.0
60,12,14,2.0
61,12,14,4.0
62,12,14,14.0
63,12,14,20.0
64,12,14,2.0
65,12,14,10.0
67,12,14,15.0
69,12,14,10.0
72,12,14,37.0
73,12,14,60.0
75,12,14,15.0
2,12,15,7.0
3,12,15,9.0
5,12,15,4.0
6,12,15,1.0
9,12,15,399.0
12,12,15,10.0
15,12,15,1.0
19,12,15,33.0
20,12,15,30.0
22,12,15,5.0
23,12,15,53.0
25,12,15,43.0
28,12,15,68.0
29,12,15,176.0
30,12,15,112.0
35,12,15,3.0
37,12,15,219.0
38,12,15,39.0
39,12,15,25.0
40,12,15,114.0
41,12,15,31.0
43,12,15,2.0
45,12,15,1.0
49,12,15,143.0
55,12,15,32.0
57,12,15,1.0
58,12,15,6.0
60,12,15,1.0
61,12,15,2.0
62,12,15,7.0
63,12,15,20.0
64,12,15,9.0
65,12,15,4.0
67,12,15,5.0
69,12,15,13.0
70,12,15,3.0
72,12,15,55.0
73,12,15,43.0
75,12,15,4.0
77,12,15,5.0
2,12,16,4.0
3,12,16,8.0
5,12,16,7.0
6,12,16,1.0
9,12,16,552.0
11,12,16,3.0
12,12,16,6.0
19,12,16,111.0
20,12,16,128.0
21,12,16,4.0
22,12,16,3.0
23,12,16,66.0
25,12,16,8.0
28,12,16,120.0
29,12,16,375.0
30,12,16,120.0
33,12,16,2.0
35,12,16,1.0
37,12,16,191.0
38,12,16,6.0
39,12,16,5.0
40,12,16,15.0
41,12,16,16.0
43,12,16,29.0
45,12,16,2.0
49,12,16,78.0
55,12,16,19.0
56,12,16,3.0
57,12,16,2.0
58,12,16,9.0
60,12,16,1.0
61,12,16,2.0
62,12,16,7.0
63,12,16,19.0
64,12,16,7.0
65,12,16,2.0
67,12,16,12.0
69,12,16,24.0
70,12,16,3.0
72,12,16,40.0
73,12,16,23.0
75,12,16,5.0
77,12,16,1.0
2,12,17,1.0
3,12,17,4.0
6,12,17,1.0
9,12,17,192.0
11,12,17,2.0
12,12,17,2.0
19,12,17,61.0
20,12,17,53.0
22,12,17,13.0
23,12,17,36.0
25,12,17,2.0
28,12,17,29.0
29,12,17,46.0
30,12,17,86.0
33,12,17,3.0
35,12,17,4.0
37,12,17,126.0
38,12,17,20.0
39,12,17,3.0
40,12,17,39.0
41,12,17,18.0
46,12,17,1.0
49,12,17,125.0
55,12,17,43.0
56,12,17,2.0
57,12,17,1.0
58,12,17,6.0
60,12,17,1.0
61,12,17,9.0
62,12,17,2.0
63,12,17,20.0
64,12,17,10.0
65,12,17,3.0
67,12,17,9.0
69,12,17,10.0
70,12,17,44.0
72,12,17,28.0
73,12,17,18.0
75,12,17,6.0
2,12,18,1.0
3,12,18,18.0
6,12,18,3.0
8,12,18,13.0
9,12,18,208.0
12,12,18,4.0
15,12,18,1.0
16,12,18,21.0
19,12,18,29.0
20,12,18,125.0
22,12,18,4.0
23,12,18,26.0
28,12,18,19.0
29,12,18,17.0
30,12,18,57.0
35,12,18,6.0
37,12,18,89.0
38,12,18,10.0
39,12,18,2.0
40,12,18,18.0
41,12,18,11.0
43,12,18,1.0
49,12,18,137.0
55,12,18,79.0
56,12,18,4.0
58,12,18,12.0
60,12,18,1.0
61,12,18,20.0
62,12,18,7.0
63,12,18,18.0
64,12,18,7.0
65,12,18,9.0
66,12,18,1.0
67,12,18,5.0
69,12,18,13.0
70,12,18,19.0
72,12,18,57.0
73,12,18,45.0
75,12,18,94.0
77,12,18,1.0
2,12,19,6.0
3,12,19,25.0
6,12,19,4.0
8,12,19,19.0
9,12,19,200.0
12,12,19,9.0
14,12,19,2.0
15,12,19,2.0
16,12,19,21.0
19,12,19,48.0
20,12,19,75.0
21,12,19,6.0
22,12,19,6.0
23,12,19,29.0
25,12,19,6.0
28,12,19,39.0
29,12,19,21.0
30,12,19,64.0
35,12,19,3.0
37,12,19,65.0
38,12,19,15.0
40,12,19,15.0
41,12,19,14.0
43,12,19,1.0
45,12,19,6.0
49,12,19,113.0
55,12,19,39.0
57,12,19,1.0
58,12,19,14.0
60,12,19,1.0
61,12,19,9.0
62,12,19,8.0
63,12,19,39.0
64,12,19,6.0
65,12,19,3.0
67,12,19,4.0
69,12,19,10.0
70,12,19,8.0
72,12,19,56.0
73,12,19,33.0
75,12,19,6.0
2,12,20,4.0
3,12,20,20.0
5,12,20,1.0
6,12,20,2.0
7,12,20,54.0
8,12,20,1720.0
9,12,20,416.0
11,12,20,2.0
12,12,20,1.0
14,12,20,3.0
15,12,20,2.0
16,12,20,80.0
19,12,20,91.0
20,12,20,175.0
22,12,20,5.0
23,12,20,60.0
24,12,20,34.0
28,12,20,67.0
29,12,20,147.0
30,12,20,57.0
33,12,20,1.0
35,12,20,1.0
37,12,20,18.0
38,12,20,11.0
40,12,20,32.0
41,12,20,13.0
49,12,20,121.0
55,12,20,19.0
56,12,20,2.0
57,12,20,4.0
58,12,20,1.0
60,12,20,3.0
61,12,20,7.0
62,12,20,8.0
63,12,20,16.0
64,12,20,10.0
67,12,20,13.0
69,12,20,36.0
70,12,20,2.0
72,12,20,90.0
73,12,20,37.0
75,12,20,12.0
77,12,20,2.0
2,12,21,8.0
3,12,21,13.0
5,12,21,2.0
6,12,21,5.0
7,12,21,19.0
8,12,21,1020.0
9,12,21,356.0
11,12,21,1.0
12,12,21,5.0
14,12,21,1.0
15,12,21,1.0
16,12,21,14.0
19,12,21,52.0
20,12,21,115.0
22,12,21,5.0
23,12,21,59.0
24,12,21,17.0
25,12,21,7.0
28,12,21,34.0
29,12,21,36.0
30,12,21,123.0
35,12,21,6.0
37,12,21,44.0
38,12,21,14.0
40,12,21,25.0
41,12,21,42.0
43,12,21,6.0
46,12,21,1.0
49,12,21,165.0
55,12,21,27.0
57,12,21,1.0
58,12,21,1.0
60,12,21,1.0
61,12,21,21.0
62,12,21,18.0
63,12,21,32.0
64,12,21,15.0
65,12,21,42.0
67,12,21,25.0
69,12,21,37.0
70,12,21,16.0
72,12,21,47.0
73,12,21,25.0
75,12,21,11.0
77,12,21,4.0
2,12,22,8.0
3,12,22,23.0
5,12,22,4.0
6,12,22,9.0
7,12,22,14.0
9,12,22,1398.0
12,12,22,10.0
14,12,22,1.0
15,12,22,3.0
16,12,22,8.0
19,12,22,142.0
20,12,22,493.0
21,12,22,1.0
22,12,22,3.0
23,12,22,89.0
24,12,22,45.0
25,12,22,65.0
28,12,22,165.0
29,12,22,247.0
30,12,22,65.0
35,12,22,4.0
37,12,22,148.0
38,12,22,29.0
39,12,22,1.0
40,12,22,52.0
41,12,22,22.0
49,12,22,93.0
55,12,22,42.0
56,12,22,29.0
57,12,22,2.0
58,12,22,20.0
60,12,22,2.0
61,12,22,104.0
62,12,22,4.0
63,12,22,32.0
64,12,22,23.0
65,12,22,10.0
67,12,22,18.0
69,12,22,50.0
70,12,22,20.0
72,12,22,175.0
73,12,22,46.0
75,12,22,13.0
2,12,23,5.0
3,12,23,54.0
5,12,23,2.0
6,12,23,13.0
7,12,23,25.0
9,12,23,1129.0
11,12,23,3.0
12,12,23,32.0
14,12,23,7.0
15,12,23,5.0
16,12,23,22.0
19,12,23,119.0
20,12,23,186.0
21,12,23,3.0
22,12,23,24.0
23,12,23,99.0
24,12,23,23.0
25,12,23,27.0
28,12,23,93.0
29,12,23,79.0
30,12,23,88.0
33,12,23,7.0
35,12,23,12.0
37,12,23,135.0
38,12,23,47.0
39,12,23,1.0
40,12,23,66.0
41,12,23,25.0
43,12,23,2.0
49,12,23,141.0
55,12,23,121.0
56,12,23,58.0
57,12,23,5.0
58,12,23,40.0
60,12,23,5.0
61,12,23,114.0
62,12,23,16.0
63,12,23,152.0
64,12,23,50.0
65,12,23,41.0
67,12,23,97.0
69,12,23,206.0
70,12,23,105.0
71,12,23,500.0
72,12,23,199.0
73,12,23,47.0
75,12,23,44.0
77,12,23,1.0
2,12,24,4.0
3,12,24,17.0
5,12,24,6.0
6,12,24,3.0
7,12,24,9.0
9,12,24,467.0
11,12,24,1.0
12,12,24,39.0
15,12,24,4.0
16,12,24,3.0
17,12,24,1.0
19,12,24,55.0
20,12,24,48.0
21,12,24,1.0
22,12,24,19.0
23,12,24,27.0
24,12,24,17.0
25,12,24,42.0
28,12,24,33.0
29,12,24,33.0
30,12,24,71.0
33,12,24,0.0
35,12,24,26.0
37,12,24,103.0
38,12,24,41.0
40,12,24,35.0
41,12,24,24.0
43,12,24,6.0
49,12,24,134.0
55,12,24,55.0
56,12,24,9.0
57,12,24,32.0
58,12,24,15.0
60,12,24,4.0
61,12,24,44.0
62,12,24,6.0
63,12,24,36.0
64,12,24,33.0
65,12,24,25.0
67,12,24,5.0
69,12,24,83.0
70,12,24,49.0
71,12,24,1000.0
72,12,24,66.0
73,12,24,37.0
75,12,24,11.0
77,12,24,3.0
82,12,24,50.0
2,12,25,8.0
3,12,25,18.0
5,12,25,3.0
6,12,25,2.0
7,12,25,6.0
9,12,25,480.0
12,12,25,26.0
14,12,25,2.0
15,12,25,2.0
16,12,25,2.0
17,12,25,1.0
19,12,25,43.0
20,12,25,141.0
21,12,25,2.0
22,12,25,13.0
23,12,25,44.0
24,12,25,9.0
25,12,25,19.0
28,12,25,28.0
29,12,25,8.0
30,12,25,94.0
35,12,25,4.0
37,12,25,107.0
38,12,25,52.0
40,12,25,52.0
41,12,25,15.0
43,12,25,1.0
49,12,25,140.0
55,12,25,65.0
56,12,25,8.0
57,12,25,4.0
58,12,25,13.0
60,12,25,3.0
61,12,25,31.0
62,12,25,6.0
63,12,25,57.0
64,12,25,26.0
65,12,25,13.0
67,12,25,9.0
69,12,25,141.0
70,12,25,54.0
72,12,25,43.0
73,12,25,45.0
75,12,25,13.0
77,12,25,1.0
2,12,26,4.0
3,12,26,27.0
6,12,26,4.0
7,12,26,8.0
9,12,26,492.0
12,12,26,4.0
14,12,26,1.0
16,12,26,3.0
19,12,26,49.0
20,12,26,246.0
22,12,26,4.0
23,12,26,25.0
24,12,26,8.0
25,12,26,7.0
28,12,26,150.0
29,12,26,15.0
30,12,26,49.0
33,12,26,2.0
35,12,26,5.0
37,12,26,131.0
38,12,26,61.0
40,12,26,28.0
41,12,26,32.0
43,12,26,1.0
45,12,26,1.0
49,12,26,147.0
55,12,26,63.0
56,12,26,5.0
57,12,26,3.0
58,12,26,26.0
61,12,26,12.0
62,12,26,4.0
63,12,26,35.0
64,12,26,10.0
65,12,26,16.0
67,12,26,11.0
69,12,26,48.0
70,12,26,20.0
72,12,26,70.0
73,12,26,31.0
75,12,26,11.0
77,12,26,16.0
81,12,26,1.0
2,12,27,3.0
3,12,27,12.0
6,12,27,-1.0
7,12,27,10.0
9,12,27,1003.0
12,12,27,1.0
16,12,27,2.0
19,12,27,40.0
20,12,27,266.0
22,12,27,3.0
23,12,27,21.0
24,12,27,38.0
25,12,27,33.0
28,12,27,37.0
29,12,27,69.0
30,12,27,930.0
37,12,27,114.0
38,12,27,38.0
39,12,27,1.0
40,12,27,57.0
41,12,27,18.0
42,12,27,2.0
43,12,27,5.0
45,12,27,4.0
49,12,27,154.0
55,12,27,69.0
56,12,27,3.0
57,12,27,1.0
58,12,27,13.0
60,12,27,4.0
61,12,27,17.0
62,12,27,8.0
63,12,27,29.0
64,12,27,19.0
65,12,27,24.0
67,12,27,11.0
69,12,27,29.0
70,12,27,36.0
72,12,27,50.0
73,12,27,44.0
75,12,27,8.0
77,12,27,1.0
80,12,27,18.0
2,12,28,4.0
3,12,28,6.0
5,12,28,2.0
7,12,28,13.0
9,12,28,2005.0
12,12,28,1.0
15,12,28,1.0
16,12,28,1.0
19,12,28,35.0
20,12,28,383.0
21,12,28,2.0
22,12,28,7.0
23,12,28,19.0
24,12,28,59.0
25,12,28,19.0
28,12,28,571.0
29,12,28,200.0
30,12,28,83.0
35,12,28,1.0
37,12,28,42.0
38,12,28,28.0
40,12,28,16.0
41,12,28,9.0
42,12,28,104.0
47,12,28,1.0
49,12,28,79.0
55,12,28,54.0
56,12,28,2.0
57,12,28,2.0
58,12,28,5.0
60,12,28,4.0
61,12,28,7.0
62,12,28,2.0
63,12,28,14.0
64,12,28,7.0
65,12,28,8.0
67,12,28,3.0
69,12,28,21.0
70,12,28,13.0
72,12,28,40.0
73,12,28,37.0
75,12,28,13.0
77,12,28,1.0
80,12,28,25.0
2,12,29,0.0
3,12,29,14.0
6,12,29,5.0
7,12,29,12.0
9,12,29,528.0
12,12,29,3.0
14,12,29,1.0
16,12,29,2.0
19,12,29,66.0
20,12,29,130.0
22,12,29,7.0
23,12,29,34.0
24,12,29,22.0
25,12,29,7.0
28,12,29,48.0
29,12,29,21.0
30,12,29,111.0
35,12,29,1.0
37,12,29,96.0
38,12,29,14.0
39,12,29,1.0
40,12,29,28.0
41,12,29,9.0
42,12,29,88.0
43,12,29,5.0
49,12,29,148.0
55,12,29,36.0
56,12,29,40.0
57,12,29,3.0
58,12,29,7.0
60,12,29,2.0
61,12,29,26.0
62,12,29,2.0
63,12,29,26.0
64,12,29,16.0
65,12,29,70.0
67,12,29,10.0
69,12,29,18.0
70,12,29,39.0
72,12,29,78.0
73,12,29,35.0
75,12,29,6.0
77,12,29,3.0
80,12,29,12.0
2,12,30,3.0
3,12,30,9.0
5,12,30,2.0
7,12,30,10.0
9,12,30,513.0
11,12,30,1.0
12,12,30,1.0
16,12,30,4.0
19,12,30,55.0
20,12,30,136.0
22,12,30,8.0
23,12,30,24.0
24,12,30,47.0
25,12,30,4.0
28,12,30,16.0
29,12,30,7.0
30,12,30,59.0
35,12,30,3.0
37,12,30,59.0
38,12,30,35.0
40,12,30,40.0
41,12,30,22.0
42,12,30,44.0
45,12,30,7.0
47,12,30,27.0
49,12,30,126.0
55,12,30,30.0
56,12,30,5.0
57,12,30,4.0
58,12,30,16.0
60,12,30,4.0
61,12,30,13.0
62,12,30,8.0
63,12,30,26.0
64,12,30,6.0
65,12,30,42.0
67,12,30,13.0
69,12,30,24.0
70,12,30,11.0
72,12,30,32.0
73,12,30,32.0
75,12,30,4.0
80,12,30,22.0
2,12,31,1.0
3,12,31,22.0
5,12,31,2.0
6,12,31,3.0
7,12,31,11.0
9,12,31,276.0
12,12,31,25.0
15,12,31,1.0
16,12,31,2.0
19,12,31,134.0
20,12,31,138.0
21,12,31,2.0
22,12,31,12.0
23,12,31,28.0
24,12,31,26.0
25,12,31,1.0
28,12,31,35.0
30,12,31,88.0
33,12,31,2.0
35,12,31,4.0
37,12,31,84.0
38,12,31,19.0
40,12,31,21.0
41,12,31,15.0
42,12,31,28.0
43,12,31,4.0
47,12,31,17.0
49,12,31,122.0
55,12,31,71.0
56,12,31,6.0
57,12,31,5.0
58,12,31,11.0
60,12,31,2.0
61,12,31,30.0
62,12,31,1.0
63,12,31,20.0
64,12,31,11.0
65,12,31,38.0
67,12,31,1.0
69,12,31,19.0
70,12,31,16.0
72,12,31,24.0
73,12,31,26.0
75,12,31,5.0
80,12,31,62.0
2,12,32,4.0
3,12,32,20.0
6,12,32,2.0
7,12,32,23.0
9,12,32,816.0
12,12,32,14.0
15,12,32,5.0
16,12,32,9.0
19,12,32,100.0
20,12,32,336.0
22,12,32,5.0
23,12,32,85.0
24,12,32,45.0
25,12,32,3.0
28,12,32,70.0
29,12,32,76.0
30,12,32,74.0
35,12,32,1.0
37,12,32,105.0
38,12,32,70.0
40,12,32,20.0
41,12,32,26.0
42,12,32,77.0
43,12,32,2.0
45,12,32,1.0
47,12,32,11.0
49,12,32,128.0
55,12,32,33.0
56,12,32,19.0
57,12,32,1.0
58,12,32,27.0
60,12,32,2.0
61,12,32,33.0
62,12,32,3.0
63,12,32,29.0
64,12,32,10.0
65,12,32,13.0
67,12,32,3.0
69,12,32,19.0
70,12,32,9.0
72,12,32,77.0
73,12,32,41.0
75,12,32,9.0
77,12,32,2.0
80,12,32,2757.0
2,12,33,4.0
3,12,33,17.0
5,12,33,1.0
6,12,33,3.0
7,12,33,13.0
8,12,33,-1.0
9,12,33,2524.0
12,12,33,5.0
16,12,33,4.0
19,12,33,39.0
20,12,33,147.0
22,12,33,4.0
23,12,33,14.0
24,12,33,24.0
25,12,33,4.0
28,12,33,65.0
29,12,33,7.0
30,12,33,40.0
33,12,33,1.0
37,12,33,155.0
38,12,33,29.0
40,12,33,34.0
41,12,33,12.0
42,12,33,41.0
47,12,33,61.0
49,12,33,116.0
55,12,33,27.0
56,12,33,11.0
57,12,33,4.0
58,12,33,15.0
61,12,33,28.0
62,12,33,2.0
63,12,33,21.0
64,12,33,15.0
65,12,33,20.0
67,12,33,3.0
69,12,33,12.0
70,12,33,15.0
71,12,33,500.0
72,12,33,44.0
73,12,33,37.0
75,12,33,12.0
77,12,33,48.0
83,12,33,4.0
28,13,0,9.0
30,13,0,102.0
37,13,0,36.0
38,13,0,8.0
40,13,0,613.0
41,13,0,38.0
43,13,0,55.0
45,13,0,9.0
55,13,0,219.0
59,13,0,20.0
65,13,0,2.0
71,13,0,18.0
75,13,0,2.0
82,13,0,47.0
28,13,1,10.0
30,13,1,103.0
37,13,1,48.0
38,13,1,7.0
40,13,1,521.0
41,13,1,22.0
43,13,1,23.0
45,13,1,4.0
55,13,1,220.0
56,13,1,1.0
59,13,1,14.0
65,13,1,1.0
71,13,1,3.0
75,13,1,2.0
82,13,1,57.0
19,13,2,4.0
21,13,2,1.0
28,13,2,26.0
29,13,2,2.0
30,13,2,152.0
35,13,2,1.0
37,13,2,69.0
38,13,2,7.0
40,13,2,615.0
41,13,2,25.0
43,13,2,47.0
45,13,2,7.0
49,13,2,1.0
55,13,2,253.0
56,13,2,2.0
59,13,2,16.0
71,13,2,2.0
73,13,2,1.0
75,13,2,2.0
82,13,2,12.0
19,13,3,6.0
28,13,3,13.0
30,13,3,88.0
37,13,3,52.0
38,13,3,19.0
40,13,3,522.0
41,13,3,16.0
43,13,3,50.0
45,13,3,6.0
55,13,3,220.0
57,13,3,1.0
59,13,3,15.0
71,13,3,3.0
73,13,3,1.0
75,13,3,2.0
82,13,3,4.0
19,13,4,8.0
28,13,4,9.0
29,13,4,1.0
30,13,4,79.0
37,13,4,63.0
38,13,4,6.0
40,13,4,546.0
41,13,4,19.0
43,13,4,46.0
45,13,4,8.0
49,13,4,3.0
55,13,4,244.0
59,13,4,16.0
62,13,4,1.0
71,13,4,50.0
75,13,4,2.0
82,13,4,3.0
19,13,5,11.0
28,13,5,13.0
30,13,5,95.0
37,13,5,83.0
38,13,5,5.0
40,13,5,628.0
41,13,5,29.0
43,13,5,60.0
45,13,5,8.0
55,13,5,269.0
56,13,5,1.0
59,13,5,28.0
63,13,5,52.0
67,13,5,4.0
71,13,5,69.0
75,13,5,2.0
82,13,5,1.0
19,13,6,7.0
23,13,6,4.0
28,13,6,10.0
29,13,6,1.0
30,13,6,90.0
37,13,6,69.0
38,13,6,8.0
40,13,6,522.0
41,13,6,12.0
43,13,6,30.0
45,13,6,4.0
49,13,6,2.0
55,13,6,235.0
56,13,6,1.0
59,13,6,11.0
63,13,6,21.0
67,13,6,6.0
70,13,6,1.0
71,13,6,54.0
73,13,6,1.0
82,13,6,5.0
19,13,7,11.0
21,13,7,2.0
22,13,7,1.0
23,13,7,6.0
28,13,7,10.0
29,13,7,2.0
30,13,7,60.0
37,13,7,88.0
38,13,7,4.0
40,13,7,419.0
41,13,7,13.0
43,13,7,10.0
45,13,7,3.0
55,13,7,214.0
56,13,7,1.0
57,13,7,7.0
59,13,7,7.0
62,13,7,12.0
63,13,7,14.0
64,13,7,4.0
65,13,7,4.0
67,13,7,11.0
69,13,7,1.0
70,13,7,1.0
71,13,7,36.0
75,13,7,1.0
77,13,7,1.0
82,13,7,1.0
19,13,8,96.0
21,13,8,3.0
22,13,8,6.0
23,13,8,56.0
28,13,8,27.0
29,13,8,11.0
30,13,8,70.0
37,13,8,76.0
38,13,8,5.0
40,13,8,415.0
41,13,8,12.0
43,13,8,1.0
45,13,8,1.0
55,13,8,165.0
56,13,8,2.0
57,13,8,3.0
62,13,8,23.0
63,13,8,17.0
64,13,8,13.0
65,13,8,4.0
67,13,8,24.0
69,13,8,3.0
70,13,8,28.0
71,13,8,88.0
72,13,8,1.0
75,13,8,2.0
82,13,8,1.0
19,13,9,31.0
21,13,9,4.0
22,13,9,1.0
23,13,9,17.0
28,13,9,23.0
29,13,9,2.0
30,13,9,61.0
33,13,9,1.0
37,13,9,66.0
38,13,9,10.0
40,13,9,491.0
41,13,9,12.0
55,13,9,168.0
56,13,9,1.0
57,13,9,5.0
62,13,9,24.0
63,13,9,24.0
64,13,9,15.0
65,13,9,10.0
67,13,9,26.0
69,13,9,4.0
70,13,9,24.0
71,13,9,68.0
72,13,9,1.0
73,13,9,3.0
75,13,9,4.0
12,13,10,8.0
19,13,10,25.0
20,13,10,7.0
21,13,10,1.0
23,13,10,14.0
28,13,10,28.0
29,13,10,11.0
30,13,10,67.0
37,13,10,52.0
38,13,10,2.0
40,13,10,434.0
41,13,10,12.0
43,13,10,8.0
55,13,10,178.0
56,13,10,2.0
62,13,10,18.0
63,13,10,45.0
64,13,10,10.0
65,13,10,5.0
67,13,10,27.0
69,13,10,2.0
70,13,10,13.0
71,13,10,67.0
72,13,10,4.0
75,13,10,2.0
82,13,10,10.0
12,13,11,3.0
19,13,11,27.0
20,13,11,17.0
21,13,11,2.0
23,13,11,18.0
28,13,11,22.0
29,13,11,1.0
30,13,11,62.0
37,13,11,68.0
38,13,11,5.0
40,13,11,439.0
41,13,11,17.0
43,13,11,7.0
55,13,11,246.0
56,13,11,1.0
58,13,11,1.0
62,13,11,31.0
63,13,11,54.0
64,13,11,13.0
65,13,11,14.0
67,13,11,37.0
69,13,11,11.0
70,13,11,42.0
71,13,11,99.0
72,13,11,1.0
73,13,11,1.0
75,13,11,5.0
77,13,11,1.0
82,13,11,6.0
14,13,12,1.0
19,13,12,24.0
20,13,12,3.0
21,13,12,1.0
22,13,12,1.0
23,13,12,23.0
28,13,12,6.0
29,13,12,1.0
30,13,12,54.0
37,13,12,51.0
38,13,12,1.0
40,13,12,419.0
41,13,12,18.0
43,13,12,9.0
45,13,12,2.0
55,13,12,126.0
56,13,12,2.0
62,13,12,29.0
63,13,12,28.0
64,13,12,28.0
65,13,12,10.0
67,13,12,19.0
69,13,12,5.0
70,13,12,25.0
71,13,12,60.0
72,13,12,1.0
75,13,12,1.0
77,13,12,1.0
82,13,12,11.0
12,13,13,3.0
19,13,13,11.0
20,13,13,13.0
23,13,13,13.0
28,13,13,8.0
29,13,13,1.0
30,13,13,50.0
37,13,13,41.0
38,13,13,8.0
40,13,13,346.0
41,13,13,14.0
43,13,13,10.0
45,13,13,1.0
49,13,13,2.0
55,13,13,111.0
58,13,13,2.0
62,13,13,32.0
63,13,13,20.0
64,13,13,12.0
65,13,13,6.0
67,13,13,13.0
69,13,13,12.0
70,13,13,12.0
71,13,13,57.0
72,13,13,1.0
75,13,13,1.0
77,13,13,1.0
82,13,13,3.0
3,13,14,4.0
12,13,14,3.0
19,13,14,11.0
20,13,14,19.0
22,13,14,1.0
23,13,14,20.0
28,13,14,10.0
30,13,14,56.0
35,13,14,1.0
37,13,14,53.0
38,13,14,15.0
40,13,14,364.0
41,13,14,17.0
43,13,14,8.0
45,13,14,1.0
55,13,14,176.0
62,13,14,22.0
63,13,14,39.0
64,13,14,15.0
65,13,14,7.0
67,13,14,23.0
69,13,14,14.0
70,13,14,13.0
71,13,14,86.0
72,13,14,4.0
75,13,14,4.0
82,13,14,14.0
12,13,15,1.0
19,13,15,14.0
20,13,15,7.0
23,13,15,17.0
28,13,15,14.0
29,13,15,4.0
30,13,15,42.0
35,13,15,1.0
37,13,15,72.0
38,13,15,8.0
40,13,15,337.0
41,13,15,8.0
43,13,15,3.0
49,13,15,1.0
55,13,15,134.0
56,13,15,1.0
58,13,15,2.0
59,13,15,1.0
62,13,15,20.0
63,13,15,29.0
64,13,15,13.0
65,13,15,1.0
67,13,15,23.0
69,13,15,10.0
70,13,15,5.0
71,13,15,64.0
72,13,15,3.0
73,13,15,1.0
75,13,15,3.0
82,13,15,9.0
3,13,16,1.0
19,13,16,8.0
20,13,16,9.0
23,13,16,12.0
28,13,16,21.0
29,13,16,5.0
30,13,16,56.0
37,13,16,48.0
38,13,16,2.0
40,13,16,279.0
41,13,16,6.0
43,13,16,4.0
49,13,16,1.0
55,13,16,156.0
56,13,16,1.0
62,13,16,10.0
63,13,16,15.0
64,13,16,19.0
65,13,16,9.0
67,13,16,21.0
69,13,16,12.0
70,13,16,10.0
71,13,16,90.0
72,13,16,1.0
82,13,16,5.0
3,13,17,1.0
12,13,17,1.0
19,13,17,20.0
20,13,17,8.0
22,13,17,1.0
23,13,17,10.0
28,13,17,12.0
29,13,17,1.0
30,13,17,38.0
37,13,17,50.0
38,13,17,4.0
40,13,17,340.0
41,13,17,7.0
43,13,17,9.0
45,13,17,1.0
55,13,17,187.0
56,13,17,1.0
59,13,17,1.0
62,13,17,8.0
63,13,17,14.0
64,13,17,12.0
65,13,17,8.0
67,13,17,12.0
69,13,17,12.0
70,13,17,7.0
71,13,17,66.0
72,13,17,5.0
75,13,17,2.0
77,13,17,1.0
82,13,17,8.0
3,13,18,2.0
19,13,18,16.0
20,13,18,13.0
23,13,18,21.0
28,13,18,5.0
30,13,18,34.0
37,13,18,44.0
38,13,18,4.0
40,13,18,291.0
41,13,18,23.0
43,13,18,6.0
46,13,18,1.0
55,13,18,156.0
56,13,18,1.0
57,13,18,1.0
62,13,18,9.0
63,13,18,27.0
64,13,18,10.0
65,13,18,8.0
67,13,18,10.0
69,13,18,13.0
70,13,18,12.0
71,13,18,54.0
72,13,18,1.0
75,13,18,2.0
82,13,18,1.0
19,13,19,6.0
20,13,19,3.0
23,13,19,7.0
28,13,19,7.0
30,13,19,18.0
37,13,19,9.0
40,13,19,53.0
41,13,19,3.0
55,13,19,62.0
56,13,19,1.0
62,13,19,2.0
63,13,19,9.0
64,13,19,4.0
65,13,19,4.0
